A,B,Product
52,-76,-3440
52,-75,-3260
52,-74,-3288
52,-73,-3220
52,-72,-3248
52,-71,-3580
52,-70,-3512
52,-69,-3540
52,-68,-3536
52,-67,-3356
52,-66,-3448
52,-65,-3380
52,-64,-3344
52,-63,-924
52,-62,-984
52,-61,-948
52,-60,-944
52,-59,-636
52,-58,-536
52,-57,-596
52,-56,-624
52,-55,-316
52,-54,-376
52,-53,-276
52,-52,-272
52,-51,-476
52,-50,-440
52,-49,-500
52,-48,-464
52,-47,-1756
52,-46,-1688
52,-45,-1780
52,-44,-1776
52,-43,-1852
52,-42,-1880
52,-41,-1812
52,-40,-1840
52,-39,-1660
52,-38,-1592
52,-37,-1620
52,-36,-1616
52,-35,-1692
52,-34,-1784
52,-33,-1716
52,-32,-1680
52,-31,-284
52,-30,-344
52,-29,-308
52,-28,-304
52,-27,-252
52,-26,-152
52,-25,-212
52,-24,-240
52,-23,-956
52,-22,-1016
52,-21,-916
52,-20,-912
52,-19,-860
52,-18,-824
52,-17,-884
52,-16,-848
52,-15,-92
52,-14,-24
52,-13,-116
52,-12,-112
52,-11,-444
52,-10,-472
52,-9,-404
52,-8,-432
52,-7,-252
52,-6,-184
52,-5,-212
52,-4,-208
52,-3,-28
52,-2,-120
52,-1,-52
52,0,16
52,1,52
52,2,120
52,3,28
52,4,208
52,5,212
52,6,184
52,7,252
52,8,432
52,9,404
52,10,472
52,11,444
52,12,112
52,13,116
52,14,24
52,15,92
52,16,848
52,17,884
52,18,824
52,19,860
52,20,912
52,21,916
52,22,1016
52,23,956
52,24,240
52,25,212
52,26,152
52,27,252
52,28,304
52,29,308
52,30,344
52,31,284
52,32,1680
52,33,1716
52,34,1784
52,35,1692
52,36,1616
52,37,1620
52,38,1592
52,39,1660
52,40,1840
52,41,1812
52,42,1880
52,43,1852
52,44,1776
52,45,1780
52,46,1688
52,47,1756
52,48,464
52,49,500
52,50,440
52,51,476
52,52,272
52,53,276
52,54,376
52,55,316
52,56,624
52,57,596
52,58,536
52,59,636
52,60,944
52,61,948
52,62,984
52,63,924
52,64,3344
52,65,3380
52,66,3448
52,67,3356
52,68,3536
52,69,3540
52,70,3512
52,71,3580
52,72,3248
52,73,3220
52,74,3288
52,75,3260
52,76,3440
52,77,3444
52,78,3352
52,79,3420
52,80,3664
52,81,3700
52,82,3640
52,83,3676
52,84,3728
52,85,3732
52,86,3832
52,87,3772
52,88,3568
52,89,3540
52,90,3480
52,91,3580
52,92,3120
52,93,3124
52,94,3160
52,95,3100
52,96,2960
52,97,2996
52,98,3064
52,99,2972
52,100,2896
52,101,2900
52,102,2872
52,103,2940
52,104,2608
52,105,2580
52,106,2648
52,107,2620
52,108,3056
52,109,3060
52,110,2968
52,111,3036
52,112,3280
52,113,3316
52,114,3256
52,115,3292
52,116,3088
52,117,3092
52,118,3192
52,119,3132
52,120,3952
52,121,3924
52,122,3864
52,123,3964
52,124,3760
52,125,3764
52,126,3800
52,127,3740
53,-128,-6800
53,-127,-3675
53,-126,-3606
53,-125,-3825
53,-124,-3820
53,-123,-3895
53,-122,-3922
53,-121,-3981
53,-120,-4008
53,-119,-3315
53,-118,-3246
53,-117,-3145
53,-116,-3140
53,-115,-3215
53,-114,-3306
53,-113,-3109
53,-112,-3072
53,-111,-2955
53,-110,-3014
53,-109,-2849
53,-108,-2844
53,-107,-2791
53,-106,-2690
53,-105,-2685
53,-104,-2648
53,-103,-2851
53,-102,-2910
53,-101,-3001
53,-100,-2996
53,-99,-2943
53,-98,-2842
53,-97,-3029
53,-96,-3056
53,-95,-3323
53,-94,-3254
53,-93,-3153
53,-92,-3148
53,-91,-3479
53,-90,-3570
53,-89,-3373
53,-88,-3336
53,-87,-3667
53,-86,-3598
53,-85,-3817
53,-84,-3812
53,-83,-3631
53,-82,-3658
53,-81,-3717
53,-80,-3744
53,-79,-3371
53,-78,-3430
53,-77,-3457
53,-76,-3516
53,-75,-3143
53,-74,-3106
53,-73,-3293
53,-72,-3320
53,-71,-3459
53,-70,-3582
53,-69,-3353
53,-68,-3348
53,-67,-3551
53,-66,-3514
53,-65,-3445
53,-64,-3408
53,-63,-923
53,-62,-982
53,-61,-945
53,-60,-940
53,-59,-631
53,-58,-530
53,-57,-589
53,-56,-616
53,-55,-307
53,-54,-366
53,-53,-265
53,-52,-260
53,-51,-463
53,-50,-426
53,-49,-485
53,-48,-448
53,-47,-1739
53,-46,-1670
53,-45,-1761
53,-44,-1756
53,-43,-1831
53,-42,-1858
53,-41,-1853
53,-40,-1816
53,-39,-1635
53,-38,-1566
53,-37,-1657
53,-36,-1652
53,-35,-1727
53,-34,-1754
53,-33,-1685
53,-32,-1712
53,-31,-315
53,-30,-374
53,-29,-273
53,-28,-268
53,-27,-215
53,-26,-178
53,-25,-237
53,-24,-200
53,-23,-915
53,-22,-974
53,-21,-937
53,-20,-932
53,-19,-879
53,-18,-778
53,-17,-837
53,-16,-864
53,-15,-107
53,-14,-38
53,-13,-65
53,-12,-124
53,-11,-391
53,-10,-482
53,-9,-413
53,-8,-440
53,-7,-195
53,-6,-190
53,-5,-217
53,-4,-212
53,-3,-31
53,-2,-122
53,-1,-53
53,0,16
53,1,53
53,2,122
53,3,31
53,4,212
53,5,217
53,6,190
53,7,195
53,8,440
53,9,413
53,10,482
53,11,391
53,12,124
53,13,65
53,14,38
53,15,107
53,16,864
53,17,837
53,18,778
53,19,879
53,20,932
53,21,937
53,22,974
53,23,915
53,24,200
53,25,237
53,26,178
53,27,215
53,28,268
53,29,273
53,30,374
53,31,315
53,32,1712
53,33,1685
53,34,1754
53,35,1727
53,36,1652
53,37,1657
53,38,1566
53,39,1635
53,40,1816
53,41,1853
53,42,1858
53,43,1831
53,44,1756
53,45,1761
53,46,1670
53,47,1739
53,48,448
53,49,485
53,50,426
53,51,463
53,52,260
53,53,265
53,54,366
53,55,307
53,56,616
53,57,589
53,58,530
53,59,631
53,60,940
53,61,945
53,62,982
53,63,923
53,64,3408
53,65,3445
53,66,3514
53,67,3551
53,68,3348
53,69,3353
53,70,3582
53,71,3459
53,72,3320
53,73,3293
53,74,3106
53,75,3143
53,76,3516
53,77,3457
53,78,3430
53,79,3371
53,80,3744
53,81,3717
53,82,3658
53,83,3631
53,84,3812
53,85,3817
53,86,3598
53,87,3667
53,88,3336
53,89,3373
53,90,3570
53,91,3479
53,92,3148
53,93,3153
53,94,3254
53,95,3323
53,96,3056
53,97,3029
53,98,2842
53,99,2943
53,100,2996
53,101,3001
53,102,2910
53,103,2851
53,104,2648
53,105,2685
53,106,2690
53,107,2791
53,108,2844
53,109,2849
53,110,3014
53,111,2955
53,112,3072
53,113,3109
53,114,3306
53,115,3215
53,116,3140
53,117,3145
53,118,3246
53,119,3315
53,120,4008
53,121,3981
53,122,3922
53,123,3895
53,124,3820
53,125,3825
53,126,3606
53,127,3675
54,-128,-6928
54,-127,-3834
54,-126,-3716
54,-125,-3678
54,-124,-3688
54,-123,-4018
54,-122,-4044
54,-121,-3846
54,-120,-3872
54,-119,-3162
54,-118,-3092
54,-117,-3326
54,-116,-3320
54,-115,-3074
54,-114,-3164
54,-113,-3222
54,-112,-3248
54,-111,-2842
54,-110,-2916
54,-109,-3006
54,-108,-2952
54,-107,-2642
54,-106,-2604
54,-105,-2790
54,-104,-2752
54,-103,-3002
54,-102,-3060
54,-101,-2846
54,-100,-2840
54,-99,-3042
54,-98,-3004
54,-97,-2934
54,-96,-2896
54,-95,-3258
54,-94,-3268
54,-93,-3230
54,-92,-3240
54,-91,-3442
54,-90,-3340
54,-89,-3398
54,-88,-3424
54,-87,-3610
54,-86,-3668
54,-85,-3646
54,-84,-3640
54,-83,-3778
54,-82,-3740
54,-81,-3798
54,-80,-3824
54,-79,-3546
54,-78,-3492
54,-77,-3582
54,-76,-3528
54,-75,-3090
54,-74,-3180
54,-73,-3110
54,-72,-3072
54,-71,-3450
54,-70,-3380
54,-69,-3422
54,-68,-3416
54,-67,-3490
54,-66,-3580
54,-65,-3510
54,-64,-3472
54,-63,-890
54,-62,-772
54,-61,-990
54,-60,-1000
54,-59,-562
54,-58,-588
54,-57,-646
54,-56,-672
54,-55,-474
54,-54,-404
54,-53,-382
54,-52,-376
54,-51,-386
54,-50,-476
54,-49,-278
54,-48,-304
54,-47,-1690
54,-46,-1764
54,-45,-1598
54,-44,-1544
54,-43,-2002
54,-42,-1964
54,-41,-1894
54,-40,-1856
54,-39,-1594
54,-38,-1652
54,-37,-1694
54,-36,-1688
54,-35,-1634
54,-34,-1596
54,-33,-1782
54,-32,-1744
54,-31,-314
54,-30,-324
54,-29,-286
54,-28,-296
54,-27,-242
54,-26,-140
54,-25,-198
54,-24,-224
54,-23,-922
54,-22,-980
54,-21,-958
54,-20,-952
54,-19,-834
54,-18,-796
54,-17,-854
54,-16,-880
54,-15,-90
54,-14,-36
54,-13,-126
54,-12,-72
54,-11,-402
54,-10,-492
54,-9,-422
54,-8,-384
54,-7,-250
54,-6,-180
54,-5,-222
54,-4,-216
54,-3,-34
54,-2,-124
54,-1,-54
54,0,16
54,1,54
54,2,124
54,3,34
54,4,216
54,5,222
54,6,180
54,7,250
54,8,384
54,9,422
54,10,492
54,11,402
54,12,72
54,13,126
54,14,36
54,15,90
54,16,880
54,17,854
54,18,796
54,19,834
54,20,952
54,21,958
54,22,980
54,23,922
54,24,224
54,25,198
54,26,140
54,27,242
54,28,296
54,29,286
54,30,324
54,31,314
54,32,1744
54,33,1782
54,34,1596
54,35,1634
54,36,1688
54,37,1694
54,38,1652
54,39,1594
54,40,1856
54,41,1894
54,42,1964
54,43,2002
54,44,1544
54,45,1598
54,46,1764
54,47,1690
54,48,304
54,49,278
54,50,476
54,51,386
54,52,376
54,53,382
54,54,404
54,55,474
54,56,672
54,57,646
54,58,588
54,59,562
54,60,1000
54,61,990
54,62,772
54,63,890
54,64,3472
54,65,3510
54,66,3580
54,67,3490
54,68,3416
54,69,3422
54,70,3380
54,71,3450
54,72,3072
54,73,3110
54,74,3180
54,75,3090
54,76,3528
54,77,3582
54,78,3492
54,79,3546
54,80,3824
54,81,3798
54,82,3740
54,83,3778
54,84,3640
54,85,3646
54,86,3668
54,87,3610
54,88,3424
54,89,3398
54,90,3340
54,91,3442
54,92,3240
54,93,3230
54,94,3268
54,95,3258
54,96,2896
54,97,2934
54,98,3004
54,99,3042
54,100,2840
54,101,2846
54,102,3060
54,103,3002
54,104,2752
54,105,2790
54,106,2604
54,107,2642
54,108,2952
54,109,3006
54,110,2916
54,111,2842
54,112,3248
54,113,3222
54,114,3164
54,115,3074
54,116,3320
54,117,3326
54,118,3092
54,119,3162
54,120,3872
54,121,3846
54,122,4044
54,123,4018
54,124,3688
54,125,3678
54,126,3716
54,127,3834
55,-128,-7056
55,-127,-3769
55,-126,-3826
55,-125,-3739
55,-124,-3732
55,-123,-3933
55,-122,-3894
55,-121,-3951
55,-120,-3912
55,-119,-3089
55,-118,-3146
55,-117,-3123
55,-116,-3116
55,-115,-3317
55,-114,-3214
55,-113,-3271
55,-112,-3296
55,-111,-3017
55,-110,-2962
55,-109,-3051
55,-108,-3060
55,-107,-2621
55,-106,-2646
55,-105,-2575
55,-104,-2600
55,-103,-2913
55,-102,-2842
55,-101,-2883
55,-100,-2940
55,-99,-2949
55,-98,-3038
55,-97,-2967
55,-96,-2992
55,-95,-3161
55,-94,-3090
55,-93,-3323
55,-92,-3316
55,-91,-3389
55,-90,-3414
55,-89,-3471
55,-88,-3496
55,-87,-3825
55,-86,-3754
55,-85,-3667
55,-84,-3660
55,-83,-3733
55,-82,-3822
55,-81,-3623
55,-80,-3584
55,-79,-3497
55,-78,-3570
55,-77,-3339
55,-76,-3348
55,-75,-3293
55,-74,-3254
55,-73,-3183
55,-72,-3144
55,-71,-3393
55,-70,-3450
55,-69,-3491
55,-68,-3484
55,-67,-3429
55,-66,-3390
55,-65,-3575
55,-64,-3536
55,-63,-889
55,-62,-818
55,-61,-987
55,-60,-980
55,-59,-541
55,-58,-630
55,-57,-687
55,-56,-648
55,-55,-465
55,-54,-394
55,-53,-371
55,-52,-364
55,-51,-437
55,-50,-462
55,-49,-263
55,-48,-288
55,-47,-1673
55,-46,-1746
55,-45,-1579
55,-44,-1588
55,-43,-2045
55,-42,-1942
55,-41,-1871
55,-40,-1896
55,-39,-1569
55,-38,-1626
55,-37,-1667
55,-36,-1724
55,-35,-1605
55,-34,-1566
55,-33,-1751
55,-32,-1776
55,-31,-281
55,-30,-338
55,-29,-315
55,-28,-308
55,-27,-253
55,-26,-150
55,-25,-207
55,-24,-232
55,-23,-945
55,-22,-1002
55,-21,-915
55,-20,-908
55,-19,-853
55,-18,-814
55,-17,-871
55,-16,-832
55,-15,-105
55,-14,-50
55,-13,-75
55,-12,-84
55,-11,-413
55,-10,-502
55,-9,-431
55,-8,-392
55,-7,-257
55,-6,-186
55,-5,-227
55,-4,-220
55,-3,-37
55,-2,-126
55,-1,-55
55,0,16
55,1,55
55,2,126
55,3,37
55,4,220
55,5,227
55,6,186
55,7,257
55,8,392
55,9,431
55,10,502
55,11,413
55,12,84
55,13,75
55,14,50
55,15,105
55,16,832
55,17,871
55,18,814
55,19,853
55,20,908
55,21,915
55,22,1002
55,23,945
55,24,232
55,25,207
55,26,150
55,27,253
55,28,308
55,29,315
55,30,338
55,31,281
55,32,1776
55,33,1751
55,34,1566
55,35,1605
55,36,1724
55,37,1667
55,38,1626
55,39,1569
55,40,1896
55,41,1871
55,42,1942
55,43,2045
55,44,1588
55,45,1579
55,46,1746
55,47,1673
55,48,288
55,49,263
55,50,462
55,51,437
55,52,364
55,53,371
55,54,394
55,55,465
55,56,648
55,57,687
55,58,630
55,59,541
55,60,980
55,61,987
55,62,818
55,63,889
55,64,3536
55,65,3575
55,66,3390
55,67,3429
55,68,3484
55,69,3491
55,70,3450
55,71,3393
55,72,3144
55,73,3183
55,74,3254
55,75,3293
55,76,3348
55,77,3339
55,78,3570
55,79,3497
55,80,3584
55,81,3623
55,82,3822
55,83,3733
55,84,3660
55,85,3667
55,86,3754
55,87,3825
55,88,3496
55,89,3471
55,90,3414
55,91,3389
55,92,3316
55,93,3323
55,94,3090
55,95,3161
55,96,2992
55,97,2967
55,98,3038
55,99,2949
55,100,2940
55,101,2883
55,102,2842
55,103,2913
55,104,2600
55,105,2575
55,106,2646
55,107,2621
55,108,3060
55,109,3051
55,110,2962
55,111,3017
55,112,3296
55,113,3271
55,114,3214
55,115,3317
55,116,3116
55,117,3123
55,118,3146
55,119,3089
55,120,3912
55,121,3951
55,122,3894
55,123,3933
55,124,3732
55,125,3739
55,126,3826
55,127,3769
56,-128,-7184
56,-127,-3224
56,-126,-3216
56,-125,-3288
56,-124,-3248
56,-123,-3192
56,-122,-3120
56,-121,-3192
56,-120,-3152
56,-119,-3416
56,-118,-3408
56,-117,-3352
56,-116,-3440
56,-115,-3256
56,-114,-3312
56,-113,-3256
56,-112,-3216
56,-111,-3864
56,-110,-3856
56,-109,-3928
56,-108,-3888
56,-107,-3832
56,-106,-3760
56,-105,-3832
56,-104,-3792
56,-103,-3544
56,-102,-3536
56,-101,-3480
56,-100,-3568
56,-99,-3384
56,-98,-3440
56,-97,-3384
56,-96,-3344
56,-95,-2968
56,-94,-2960
56,-93,-3032
56,-92,-2992
56,-91,-2936
56,-90,-2864
56,-89,-2936
56,-88,-2896
56,-87,-2136
56,-86,-2128
56,-85,-2072
56,-84,-2160
56,-83,-2488
56,-82,-2544
56,-81,-2488
56,-80,-2448
56,-79,-3608
56,-78,-3600
56,-77,-3672
56,-76,-3632
56,-75,-4088
56,-74,-4016
56,-73,-4088
56,-72,-4048
56,-71,-3800
56,-70,-3792
56,-69,-3736
56,-68,-3824
56,-67,-3640
56,-66,-3696
56,-65,-3640
56,-64,-3600
56,-63,-664
56,-62,-656
56,-61,-728
56,-60,-688
56,-59,-632
56,-58,-560
56,-57,-632
56,-56,-592
56,-55,-856
56,-54,-848
56,-53,-792
56,-52,-880
56,-51,-696
56,-50,-752
56,-49,-696
56,-48,-656
56,-47,-1304
56,-46,-1296
56,-45,-1368
56,-44,-1328
56,-43,-1272
56,-42,-1200
56,-41,-1272
56,-40,-1232
56,-39,-2008
56,-38,-2000
56,-37,-1944
56,-36,-2032
56,-35,-1848
56,-34,-1904
56,-33,-1848
56,-32,-1808
56,-31,-408
56,-30,-400
56,-29,-472
56,-28,-432
56,-27,-376
56,-26,-304
56,-25,-376
56,-24,-336
56,-23,-600
56,-22,-592
56,-21,-536
56,-20,-624
56,-19,-952
56,-18,-1008
56,-17,-952
56,-16,-912
56,-15,-24
56,-14,-16
56,-13,-88
56,-12,-48
56,-11,-504
56,-10,-432
56,-9,-504
56,-8,-464
56,-7,-216
56,-6,-208
56,-5,-152
56,-4,-240
56,-3,-56
56,-2,-112
56,-1,-56
56,0,16
56,1,56
56,2,112
56,3,56
56,4,240
56,5,152
56,6,208
56,7,216
56,8,464
56,9,504
56,10,432
56,11,504
56,12,48
56,13,88
56,14,16
56,15,24
56,16,912
56,17,952
56,18,1008
56,19,952
56,20,624
56,21,536
56,22,592
56,23,600
56,24,336
56,25,376
56,26,304
56,27,376
56,28,432
56,29,472
56,30,400
56,31,408
56,32,1808
56,33,1848
56,34,1904
56,35,1848
56,36,2032
56,37,1944
56,38,2000
56,39,2008
56,40,1232
56,41,1272
56,42,1200
56,43,1272
56,44,1328
56,45,1368
56,46,1296
56,47,1304
56,48,656
56,49,696
56,50,752
56,51,696
56,52,880
56,53,792
56,54,848
56,55,856
56,56,592
56,57,632
56,58,560
56,59,632
56,60,688
56,61,728
56,62,656
56,63,664
56,64,3600
56,65,3640
56,66,3696
56,67,3640
56,68,3824
56,69,3736
56,70,3792
56,71,3800
56,72,4048
56,73,4088
56,74,4016
56,75,4088
56,76,3632
56,77,3672
56,78,3600
56,79,3608
56,80,2448
56,81,2488
56,82,2544
56,83,2488
56,84,2160
56,85,2072
56,86,2128
56,87,2136
56,88,2896
56,89,2936
56,90,2864
56,91,2936
56,92,2992
56,93,3032
56,94,2960
56,95,2968
56,96,3344
56,97,3384
56,98,3440
56,99,3384
56,100,3568
56,101,3480
56,102,3536
56,103,3544
56,104,3792
56,105,3832
56,106,3760
56,107,3832
56,108,3888
56,109,3928
56,110,3856
56,111,3864
56,112,3216
56,113,3256
56,114,3312
56,115,3256
56,116,3440
56,117,3352
56,118,3408
56,119,3416
56,120,3152
56,121,3192
56,122,3120
56,123,3192
56,124,3248
56,125,3288
56,126,3216
56,127,3224
57,-128,-7312
57,-127,-3159
57,-126,-3150
57,-125,-3221
57,-124,-3308
57,-123,-3123
57,-122,-3178
57,-121,-3249
57,-120,-3208
57,-119,-3343
57,-118,-3334
57,-117,-3533
57,-116,-3492
57,-115,-3179
57,-114,-3106
57,-113,-3305
57,-112,-3264
57,-111,-4039
57,-110,-4094
57,-109,-3845
57,-108,-3932
57,-107,-3747
57,-106,-3802
57,-105,-3617
57,-104,-3640
57,-103,-3519
57,-102,-3510
57,-101,-3453
57,-100,-3348
57,-99,-3547
57,-98,-3474
57,-97,-3417
57,-96,-3440
57,-95,-2935
57,-94,-2926
57,-93,-2997
57,-92,-3020
57,-91,-2835
57,-90,-2890
57,-89,-2961
57,-88,-2984
57,-87,-2095
57,-86,-2086
57,-85,-2285
57,-84,-2180
57,-83,-2379
57,-82,-2306
57,-81,-2505
57,-80,-2528
57,-79,-3815
57,-78,-3806
57,-77,-3621
57,-76,-3708
57,-75,-3971
57,-74,-4090
57,-73,-3841
57,-72,-3864
57,-71,-3743
57,-70,-3734
57,-69,-3677
57,-68,-3636
57,-67,-3835
57,-66,-3762
57,-65,-3705
57,-64,-3664
57,-63,-663
57,-62,-654
57,-61,-725
57,-60,-684
57,-59,-627
57,-58,-554
57,-57,-625
57,-56,-584
57,-55,-847
57,-54,-838
57,-53,-781
57,-52,-868
57,-51,-683
57,-50,-738
57,-49,-681
57,-48,-640
57,-47,-1287
57,-46,-1342
57,-45,-1349
57,-44,-1308
57,-43,-1251
57,-42,-1178
57,-41,-1249
57,-40,-1272
57,-39,-2047
57,-38,-2038
57,-37,-1981
57,-36,-2004
57,-35,-1819
57,-34,-1874
57,-33,-1817
57,-32,-1840
57,-31,-439
57,-30,-430
57,-29,-501
57,-28,-396
57,-27,-339
57,-26,-266
57,-25,-337
57,-24,-360
57,-23,-623
57,-22,-614
57,-21,-557
57,-20,-580
57,-19,-907
57,-18,-962
57,-17,-905
57,-16,-928
57,-15,-39
57,-14,-30
57,-13,-101
57,-12,-60
57,-11,-451
57,-10,-442
57,-9,-449
57,-8,-472
57,-7,-223
57,-6,-214
57,-5,-157
57,-4,-244
57,-3,-59
57,-2,-114
57,-1,-57
57,0,16
57,1,57
57,2,114
57,3,59
57,4,244
57,5,157
57,6,214
57,7,223
57,8,472
57,9,449
57,10,442
57,11,451
57,12,60
57,13,101
57,14,30
57,15,39
57,16,928
57,17,905
57,18,962
57,19,907
57,20,580
57,21,557
57,22,614
57,23,623
57,24,360
57,25,337
57,26,266
57,27,339
57,28,396
57,29,501
57,30,430
57,31,439
57,32,1840
57,33,1817
57,34,1874
57,35,1819
57,36,2004
57,37,1981
57,38,2038
57,39,2047
57,40,1272
57,41,1249
57,42,1178
57,43,1251
57,44,1308
57,45,1349
57,46,1342
57,47,1287
57,48,640
57,49,681
57,50,738
57,51,683
57,52,868
57,53,781
57,54,838
57,55,847
57,56,584
57,57,625
57,58,554
57,59,627
57,60,684
57,61,725
57,62,654
57,63,663
57,64,3664
57,65,3705
57,66,3762
57,67,3835
57,68,3636
57,69,3677
57,70,3734
57,71,3743
57,72,3864
57,73,3841
57,74,4090
57,75,3971
57,76,3708
57,77,3621
57,78,3806
57,79,3815
57,80,2528
57,81,2505
57,82,2306
57,83,2379
57,84,2180
57,85,2285
57,86,2086
57,87,2095
57,88,2984
57,89,2961
57,90,2890
57,91,2835
57,92,3020
57,93,2997
57,94,2926
57,95,2935
57,96,3440
57,97,3417
57,98,3474
57,99,3547
57,100,3348
57,101,3453
57,102,3510
57,103,3519
57,104,3640
57,105,3617
57,106,3802
57,107,3747
57,108,3932
57,109,3845
57,110,4094
57,111,4039
57,112,3264
57,113,3305
57,114,3106
57,115,3179
57,116,3492
57,117,3533
57,118,3334
57,119,3343
57,120,3208
57,121,3249
57,122,3178
57,123,3123
57,124,3308
57,125,3221
57,126,3150
57,127,3159
58,-128,-7440
58,-127,-3318
58,-126,-3276
58,-125,-3074
58,-124,-3176
58,-123,-3230
58,-122,-3300
58,-121,-3114
58,-120,-3072
58,-119,-3510
58,-118,-3516
58,-117,-3442
58,-116,-3352
58,-115,-3294
58,-114,-3220
58,-113,-3162
58,-112,-3184
58,-111,-3926
58,-110,-3948
58,-109,-4002
58,-108,-4040
58,-107,-3646
58,-106,-3652
58,-105,-3722
58,-104,-3744
58,-103,-3350
58,-102,-3356
58,-101,-3538
58,-100,-3512
58,-99,-3454
58,-98,-3380
58,-97,-3578
58,-96,-3536
58,-95,-2870
58,-94,-2828
58,-93,-2882
58,-92,-2856
58,-91,-3038
58,-90,-2980
58,-89,-3050
58,-88,-3008
58,-87,-2294
58,-86,-2300
58,-85,-2226
58,-84,-2264
58,-83,-2334
58,-82,-2388
58,-81,-2330
58,-80,-2352
58,-79,-3734
58,-78,-3756
58,-77,-3810
58,-76,-3720
58,-75,-3966
58,-74,-3844
58,-73,-3914
58,-72,-3936
58,-71,-3670
58,-70,-3676
58,-69,-3602
58,-68,-3704
58,-67,-3774
58,-66,-3828
58,-65,-3770
58,-64,-3728
58,-63,-630
58,-62,-588
58,-61,-642
58,-60,-744
58,-59,-542
58,-58,-612
58,-57,-682
58,-56,-640
58,-55,-822
58,-54,-828
58,-53,-1010
58,-52,-920
58,-51,-606
58,-50,-532
58,-49,-730
58,-48,-752
58,-47,-1494
58,-46,-1516
58,-45,-1314
58,-44,-1352
58,-43,-1214
58,-42,-1220
58,-41,-1034
58,-40,-1056
58,-39,-1942
58,-38,-1948
58,-37,-1874
58,-36,-1848
58,-35,-2046
58,-34,-1972
58,-33,-1914
58,-32,-1872
58,-31,-438
58,-30,-396
58,-29,-450
58,-28,-424
58,-27,-350
58,-26,-292
58,-25,-362
58,-24,-320
58,-23,-630
58,-22,-636
58,-21,-562
58,-20,-600
58,-19,-926
58,-18,-980
58,-17,-922
58,-16,-944
58,-15,-22
58,-14,-44
58,-13,-98
58,-12,-8
58,-11,-510
58,-10,-388
58,-9,-458
58,-8,-480
58,-7,-214
58,-6,-220
58,-5,-146
58,-4,-248
58,-3,-62
58,-2,-116
58,-1,-58
58,0,16
58,1,58
58,2,116
58,3,62
58,4,248
58,5,146
58,6,220
58,7,214
58,8,480
58,9,458
58,10,388
58,11,510
58,12,8
58,13,98
58,14,44
58,15,22
58,16,944
58,17,922
58,18,980
58,19,926
58,20,600
58,21,562
58,22,636
58,23,630
58,24,320
58,25,362
58,26,292
58,27,350
58,28,424
58,29,450
58,30,396
58,31,438
58,32,1872
58,33,1914
58,34,1972
58,35,2046
58,36,1848
58,37,1874
58,38,1948
58,39,1942
58,40,1056
58,41,1034
58,42,1220
58,43,1214
58,44,1352
58,45,1314
58,46,1516
58,47,1494
58,48,752
58,49,730
58,50,532
58,51,606
58,52,920
58,53,1010
58,54,828
58,55,822
58,56,640
58,57,682
58,58,612
58,59,542
58,60,744
58,61,642
58,62,588
58,63,630
58,64,3728
58,65,3770
58,66,3828
58,67,3774
58,68,3704
58,69,3602
58,70,3676
58,71,3670
58,72,3936
58,73,3914
58,74,3844
58,75,3966
58,76,3720
58,77,3810
58,78,3756
58,79,3734
58,80,2352
58,81,2330
58,82,2388
58,83,2334
58,84,2264
58,85,2226
58,86,2300
58,87,2294
58,88,3008
58,89,3050
58,90,2980
58,91,3038
58,92,2856
58,93,2882
58,94,2828
58,95,2870
58,96,3536
58,97,3578
58,98,3380
58,99,3454
58,100,3512
58,101,3538
58,102,3356
58,103,3350
58,104,3744
58,105,3722
58,106,3652
58,107,3646
58,108,4040
58,109,4002
58,110,3948
58,111,3926
58,112,3184
58,113,3162
58,114,3220
58,115,3294
58,116,3352
58,117,3442
58,118,3516
58,119,3510
58,120,3072
58,121,3114
58,122,3300
58,123,3230
58,124,3176
58,125,3074
58,126,3276
58,127,3318
59,-128,-7568
59,-127,-3253
59,-126,-3258
59,-125,-3311
59,-124,-3220
59,-123,-3161
59,-122,-3086
59,-121,-3155
59,-120,-3176
59,-119,-3437
59,-118,-3442
59,-117,-3367
59,-116,-3404
59,-115,-3217
59,-114,-3270
59,-113,-3211
59,-112,-3232
59,-111,-3845
59,-110,-3866
59,-109,-3919
59,-108,-3892
59,-107,-3817
59,-106,-3758
59,-105,-3827
59,-104,-3784
59,-103,-3581
59,-102,-3522
59,-101,-3511
59,-100,-3548
59,-99,-3361
59,-98,-3414
59,-97,-3355
59,-96,-3376
59,-95,-3029
59,-94,-3034
59,-93,-2831
59,-92,-2932
59,-91,-3001
59,-90,-3054
59,-89,-2867
59,-88,-2824
59,-87,-2189
59,-86,-2194
59,-85,-2119
59,-84,-2092
59,-83,-2545
59,-82,-2470
59,-81,-2411
59,-80,-2368
59,-79,-3685
59,-78,-3706
59,-77,-3759
59,-76,-3796
59,-75,-3849
59,-74,-3918
59,-73,-3987
59,-72,-4008
59,-71,-3613
59,-70,-3618
59,-69,-3799
59,-68,-3772
59,-67,-3713
59,-66,-3638
59,-65,-3835
59,-64,-3792
59,-63,-629
59,-62,-634
59,-61,-687
59,-60,-724
59,-59,-537
59,-58,-590
59,-57,-659
59,-56,-680
59,-55,-813
59,-54,-818
59,-53,-999
59,-52,-908
59,-51,-593
59,-50,-518
59,-49,-715
59,-48,-736
59,-47,-1477
59,-46,-1498
59,-45,-1295
59,-44,-1396
59,-43,-1193
59,-42,-1262
59,-41,-1075
